timestamp,timestamp,equity,price,action,reward
2025-08-11 06:00:00,2025-08-11 06:00:00,100797.87686995252,4301.34,0.0,0.0004296784793709584
2025-08-11 06:15:00,2025-08-11 06:15:00,100677.80332750526,4304.44,0.0,-0.0011919409483618466
2025-08-11 06:30:00,2025-08-11 06:30:00,100750.36238824336,4301.38,0.0,0.0007204460569723892
2025-08-11 06:45:00,2025-08-11 06:45:00,100678.73957345026,4298.95,0.0,-0.0007111466725914632
2025-08-11 07:00:00,2025-08-11 07:00:00,100621.86263229103,4298.79,0.0,-0.0005650946102452222
2025-08-11 07:15:00,2025-08-11 07:15:00,100618.117648511,4291.25,0.0,-3.721908315864634e-05
2025-08-11 07:30:00,2025-08-11 07:30:00,100441.63528787701,4280.28,0.0,-0.0017555219618148531
2025-08-11 07:45:00,2025-08-11 07:45:00,100184.8698374586,4273.69,0.0,-0.0025596377751433254
2025-08-11 08:00:00,2025-08-11 08:00:00,100030.62331801854,4274.99,0.0,-0.0015408053345444665
2025-08-11 08:15:00,2025-08-11 08:15:00,100061.0513112313,4276.78,0.0,0.0003041405246240028
2025-08-11 08:30:00,2025-08-11 08:30:00,100102.9483172704,4282.2,0.0,0.00041862679331679595
2025-08-11 08:45:00,2025-08-11 08:45:00,100229.80964281897,4281.76,0.0,0.0012665062249218877
2025-08-11 09:00:00,2025-08-11 09:00:00,100219.5109374239,4279.61,0.0,-0.00010275620166061964
2025-08-11 09:15:00,2025-08-11 09:15:00,100169.18771787971,4275.62,0.0,-0.0005022560747163393
2025-08-11 09:30:00,2025-08-11 09:30:00,100075.79718486518,4274.7,0.0,-0.000932762833796445
2025-08-11 09:45:00,2025-08-11 09:45:00,100054.26352813,4266.1,0.0,-0.00021519662505032388
2025-08-11 10:00:00,2025-08-11 10:00:00,99852.97064995332,4256.71,0.0,-0.0020138635506149324
2025-08-11 10:15:00,2025-08-11 10:15:00,99633.18691436271,4260.11,0.0,-0.0022034995029475844
2025-08-11 10:30:00,2025-08-11 10:30:00,99712.76781968836,4247.87,0.0,0.0007984201099980175
2025-08-11 10:45:00,2025-08-11 10:45:00,99426.27656051597,4236.58,0.0,-0.0028773007093187202
2025-08-11 11:00:00,2025-08-11 11:00:00,99162.02114253749,4226.25,0.0,-0.0026613408444089615
2025-08-11 11:15:00,2025-08-11 11:15:00,98920.2356272392,4194.38,0.0,-0.0024412649504649774
2025-08-11 11:30:00,2025-08-11 11:30:00,98174.28167055418,4209.17,0.0,-0.007569541037586058
2025-08-11 11:45:00,2025-08-11 11:45:00,98520.45860872084,4185.1,0.0,0.0035199446116663305
2025-08-11 12:00:00,2025-08-11 12:00:00,97957.07261131235,4182.64,0.0,-0.00573488009547339
2025-08-11 12:15:00,2025-08-11 12:15:00,97899.49348569437,4183.61,0.0,-0.0005879723965779878
2025-08-11 12:30:00,2025-08-11 12:30:00,97922.19744986079,4174.3,0.0,0.00023188405900973744
2025-08-11 12:45:00,2025-08-11 12:45:00,97704.28620616022,4184.1,0.0,-0.0022278306061294787
2025-08-11 13:00:00,2025-08-11 13:00:00,97933.66646268715,4175.02,0.0,0.002344947475753332
2025-08-11 13:15:00,2025-08-11 13:15:00,97721.13863317037,4185.99,0.0,-0.0021724783401148094
2025-08-11 13:30:00,2025-08-11 13:30:00,97977.90408358876,4255.99,0.0,0.002624086395015345
2025-08-11 13:45:00,2025-08-11 13:45:00,99616.33448735256,4279.72,0.0,0.016584167307000613
2025-08-11 14:00:00,2025-08-11 14:00:00,100171.7623942285,4274.19,0.0,0.005560184480416978
2025-08-11 14:15:00,2025-08-11 14:15:00,100042.32639233115,4289.47,0.0,-0.0012929761408329173
2025-08-11 14:30:00,2025-08-11 14:30:00,100399.97234332417,4284.34,0.0,0.003568571432195576
2025-08-11 14:45:00,2025-08-11 14:45:00,100279.89880087691,4277.64,0.0,-0.0011966676686761587
2025-08-11 15:00:00,2025-08-11 15:00:00,100123.0776050881,4273.14,0.0,-0.0015650588689968008
2025-08-11 15:15:00,2025-08-11 15:15:00,100017.7499362747,4289.2,0.0,-0.0010525356553289457
2025-08-11 15:30:00,2025-08-11 15:30:00,100393.65268319535,4313.01,0.0,0.0037513153725530725
2025-08-11 15:45:00,2025-08-11 15:45:00,100950.95308196131,4329.74,0.0,0.00553580087092462
2025-08-11 16:00:00,2025-08-11 16:00:00,101342.53794846084,4346.67,0.0,0.0038714577873992483
2025-08-11 16:15:00,2025-08-11 16:15:00,101738.80404468544,4351.59,0.0,0.0039025406790914744
2025-08-11 16:30:00,2025-08-11 16:30:00,101853.96229592142,4315.32,0.0,0.0011312608555499942
2025-08-11 16:45:00,2025-08-11 16:45:00,101005.0212852855,4312.13,0.0,-0.008369813863837457
2025-08-11 17:00:00,2025-08-11 17:00:00,100930.35567117113,4308.6,0.0,-0.0007395001177343036
2025-08-11 17:15:00,2025-08-11 17:15:00,100847.7319665242,4302.09,0.0,-0.0008189562130571171
2025-08-11 17:30:00,2025-08-11 17:30:00,100695.35793897415,4307.76,0.0,-0.0015120742333901882
2025-08-11 17:45:00,2025-08-11 17:45:00,100828.07080167903,4293.68,0.0,0.0013170963070591709
2025-08-11 18:00:00,2025-08-11 18:00:00,100498.51222903625,4299.33,0.0,-0.0032738733458756303
2025-08-11 18:15:00,2025-08-11 18:15:00,100630.7569687686,4292.29,0.0,0.0013150225157900592
2025-08-11 18:30:00,2025-08-11 18:30:00,100465.97768244722,4279.13,0.0,-0.0016388065523388548
2025-08-11 18:45:00,2025-08-11 18:45:00,100157.95276653963,4295.2,0.0,-0.0030706721501217774
2025-08-11 19:00:00,2025-08-11 19:00:00,100534.08957494654,4301.06,0.0,0.003748402222910052
2025-08-11 19:15:00,2025-08-11 19:15:00,100671.2496058902,4302.98,0.0,0.001363383822202122
2025-08-11 19:30:00,2025-08-11 19:30:00,100716.18941125057,4280.41,0.0,0.0004463019771802054
2025-08-11 19:45:00,2025-08-11 19:45:00,100187.91263677987,4259.39,0.0,-0.005259006527366229
2025-08-11 20:00:00,2025-08-11 20:00:00,99695.91539267825,4239.53,0.0,-0.004922841858245816
2025-08-11 20:15:00,2025-08-11 20:15:00,99231.06928098181,4242.97,0.0,-0.004673543496941273
2025-08-11 20:30:00,2025-08-11 20:30:00,99311.5864322525,4253.07,0.0,0.0008110816831322967
2025-08-11 20:45:00,2025-08-11 20:45:00,99547.98853336698,4243.14,0.0,0.002377579380003546
2025-08-11 21:00:00,2025-08-11 21:00:00,99315.56547751879,4252.97,0.0,-0.002337513908303888
2025-08-11 21:15:00,2025-08-11 21:15:00,99545.64791850447,4237.14,0.0,0.002314001204389032
2025-08-11 21:30:00,2025-08-11 21:30:00,99175.12858576761,4213.77,0.0,-0.003729049056860811
2025-08-11 21:45:00,2025-08-11 21:45:00,98628.12689239676,4219.94,0.0,-0.005530779424478924
2025-08-11 22:00:00,2025-08-11 22:00:00,98772.5428294142,4205.07,0.0,0.0014631760164317367
2025-08-11 22:15:00,2025-08-11 22:15:00,98424.49339935753,4203.9,0.0,-0.00352996980202148
2025-08-11 22:30:00,2025-08-11 22:30:00,98397.10820546604,4216.03,0.0,-0.0002782742731988582
2025-08-11 22:45:00,2025-08-11 22:45:00,98681.02478828968,4220.62,0.0,0.002881261101125393
2025-08-11 23:00:00,2025-08-11 23:00:00,98788.45901047935,4231.85,0.0,0.001088109724327562
2025-08-11 23:15:00,2025-08-11 23:15:00,99051.31005954032,4221.9,0.0,0.0026572130058346534
2025-08-11 23:30:00,2025-08-11 23:30:00,98818.41888071959,4229.99,0.0,-0.002353986004937565
2025-08-11 23:45:00,2025-08-11 23:45:00,99007.77462309743,4223.22,0.0,0.0019143653007035809
2025-08-12 00:00:00,2025-08-12 00:00:00,98849.31499690487,4233.51,0.0,-0.0016017587277359325
2025-08-12 00:15:00,2025-08-12 00:15:00,99090.16426625814,4243.1,0.0,0.0024335659476707973
2025-08-12 00:30:00,2025-08-12 00:30:00,99314.62923157378,4236.36,0.0,0.002262697963354386
2025-08-12 00:45:00,2025-08-12 00:45:00,99156.87178983993,4274.33,0.0,-0.0015897242087249991
2025-08-12 01:00:00,2025-08-12 01:00:00,100045.60325313867,4270.59,0.0,0.008922954996093063
2025-08-12 01:15:00,2025-08-12 01:15:00,99958.06425728045,4282.75,0.0,-0.0008753739622660889
2025-08-12 01:30:00,2025-08-12 01:30:00,100242.68302456284,4279.52,0.0,0.002843335630841199
2025-08-12 01:45:00,2025-08-12 01:45:00,100167.08116450347,4269.99,0.0,-0.0007544728566645274
2025-08-12 02:00:00,2025-08-12 02:00:00,99944.02056810532,4277.49,0.0,-0.002229368454350162
2025-08-12 02:15:00,2025-08-12 02:15:00,100119.56668279429,4293.91,0.0,0.0017549036499187886
2025-08-12 02:30:00,2025-08-12 02:30:00,100503.89564322004,4303.73,0.0,0.0038313507912595343
2025-08-12 02:45:00,2025-08-12 02:45:00,100733.74402271946,4291.69,0.0,0.0022843487911256267
2025-08-12 03:00:00,2025-08-12 03:00:00,100451.93399327209,4287.51,0.0,-0.0028014937896059453
2025-08-12 03:15:00,2025-08-12 03:15:00,100354.09629201879,4287.38,0.0,-0.00097444990925954
2025-08-12 03:30:00,2025-08-12 03:30:00,100351.05349269751,4289.14,0.0,-3.0321088669340316e-05
2025-08-12 03:45:00,2025-08-12 03:45:00,100392.24831427785,4286.09,0.0,0.0004104228812398197
2025-08-12 04:00:00,2025-08-12 04:00:00,100320.859560971,4299.27,0.0,-0.0007113512124137698
2025-08-12 04:15:00,2025-08-12 04:15:00,100629.3525998511,4307.75,0.0,0.003070345414521881
2025-08-12 04:30:00,2025-08-12 04:30:00,100827.83674019277,4311.43,0.0,0.0019704851955388886
2025-08-12 04:45:00,2025-08-12 04:45:00,100913.9713671335,4310.94,0.0,0.0008539095885247205
2025-08-12 05:00:00,2025-08-12 05:00:00,100902.50235430713,4302.11,0.0,-0.00011365784593531596
2025-08-12 05:15:00,2025-08-12 05:15:00,100695.82606194665,4291.95,0.0,-0.0020503777624602056
2025-08-12 05:30:00,2025-08-12 05:30:00,100458.01959191465,4273.81,0.0,-0.0023644249012209533
2025-08-12 05:45:00,2025-08-12 05:45:00,100033.43205585358,4285.5,0.0,-0.004235474054408066
2025-08-12 06:00:00,2025-08-12 06:00:00,100307.04993328213,4280.61,0.0,0.0027315302912284006
2025-08-12 06:15:00,2025-08-12 06:15:00,100192.5938665049,4299.56,0.0,-0.0011417085540989824
2025-08-12 06:30:00,2025-08-12 06:30:00,100636.1403829524,4302.56,0.0,0.004417169079800535
2025-08-12 06:45:00,2025-08-12 06:45:00,100706.358828828,4290.84,0.0,0.0006975025044123702
2025-08-12 07:00:00,2025-08-12 07:00:00,100432.03876694069,4305.88,0.0,-0.00272767641832398
2025-08-12 07:15:00,2025-08-12 07:15:00,100784.06724226366,4312.87,0.0,0.0034990124942227913
2025-08-12 07:30:00,2025-08-12 07:30:00,100947.67622115377,4317.15,0.0,0.0016220453157535445
2025-08-12 07:45:00,2025-08-12 07:45:00,101047.85453726961,4315.57,0.0,0.0009918865427664578
2025-08-12 08:00:00,2025-08-12 08:00:00,101010.8728224418,4304.9,0.0,-0.00036604917514809554
2025-08-12 08:15:00,2025-08-12 08:15:00,100761.12921661095,4299.69,0.0,-0.0024755043400002752
2025-08-12 08:30:00,2025-08-12 08:30:00,100639.18318227367,4329.25,0.0,-0.0012109817287506985
2025-08-12 08:45:00,2025-08-12 08:45:00,101331.06893563451,4310.65,0.0,0.006851389772689305
2025-08-12 09:00:00,2025-08-12 09:00:00,100895.71457120583,4301.03,0.0,-0.004305612040497919
2025-08-12 09:15:00,2025-08-12 09:15:00,100670.54742143143,4303.33,0.0,-0.0022341759102875135
2025-08-12 09:30:00,2025-08-12 09:30:00,100724.38156326939,4292.02,0.0,0.0005346126974651831
2025-08-12 09:45:00,2025-08-12 09:45:00,100459.65802231843,4288.01,0.0,-0.002631657006961689
2025-08-12 10:00:00,2025-08-12 10:00:00,100365.79936633138,4281.29,0.0,-0.0009347287345073232
2025-08-12 10:15:00,2025-08-12 10:15:00,100208.51004757005,4294.5,0.0,-0.0015683898048882738
2025-08-12 10:30:00,2025-08-12 10:30:00,100517.7052709089,4284.97,0.0,0.0030807681736968293
2025-08-12 10:45:00,2025-08-12 10:45:00,100294.64467451078,4277.39,0.0,-0.00222158336576864
2025-08-12 11:00:00,2025-08-12 11:00:00,100117.22606793178,4262.01,0.0,-0.0017705403604046628
2025-08-12 11:15:00,2025-08-12 11:15:00,99757.23950207626,4276.77,0.0,-0.0036021305080128053
2025-08-12 11:30:00,2025-08-12 11:30:00,100102.71425578417,4272.11,0.0,0.003457171797611054
2025-08-12 11:45:00,2025-08-12 11:45:00,99993.64160319073,4290.94,0.0,-0.001090201397504789
2025-08-12 12:00:00,2025-08-12 12:00:00,100434.3793818032,4281.49,0.0,0.004397972766962717
2025-08-12 12:15:00,2025-08-12 12:15:00,100213.19127729509,4306.05,0.0,-0.002204743305679431
2025-08-12 12:30:00,2025-08-12 12:30:00,100788.04628752994,4407.71,0.0,0.0057199307280084094
2025-08-12 12:45:00,2025-08-12 12:45:00,103167.51535676747,4407.27,0.0,0.023334269633352563
2025-08-12 13:00:00,2025-08-12 13:00:00,103157.2166513724,4403.36,0.0,-9.983006209094976e-05
2025-08-12 13:15:00,2025-08-12 13:15:00,103065.69861024785,4420.89,0.0,-0.0008875642846612726
2025-08-12 13:30:00,2025-08-12 13:30:00,103476.00839564757,4382.8,0.0,0.00397314742002197
2025-08-12 13:45:00,2025-08-12 13:45:00,102584.46819451381,4383.49,0.0,-0.008653243736875262
2025-08-12 14:00:00,2025-08-12 14:00:00,102600.61843706519,4399.04,0.0,0.00015742121271927715
2025-08-12 14:15:00,2025-08-12 14:15:00,102964.58404818701,4407.24,0.0,0.0035411245390975436
2025-08-12 14:30:00,2025-08-12 14:30:00,103156.51446691362,4402.67,0.0,0.0018623078916250489
2025-08-12 14:45:00,2025-08-12 14:45:00,103049.54836769648,4415.71,0.0,-0.0010374681262136827
2025-08-12 15:00:00,2025-08-12 15:00:00,103354.76454576905,4417.33,0.0,0.0029574614622218873
2025-08-12 15:15:00,2025-08-12 15:15:00,103392.68250654187,4433.25,0.0,0.00036680463762506666
2025-08-12 15:30:00,2025-08-12 15:30:00,103765.308392655,4444.59,0.0,0.0035975082242751763
2025-08-12 15:45:00,2025-08-12 15:45:00,104030.73411806473,4472.62,0.0,0.0025546768509959387
2025-08-12 16:00:00,2025-08-12 16:00:00,104686.808464029,4467.1,0.0,0.006286740430992656
2025-08-12 16:15:00,2025-08-12 16:15:00,104557.60652361793,4456.33,0.0,-0.0012349381639543003
2025-08-12 16:30:00,2025-08-12 16:30:00,104305.52230292455,4447.13,0.0,-0.002413871174991971
2025-08-12 16:45:00,2025-08-12 16:45:00,104090.18573557274,4465.75,0.0,-0.0020666130413004398
2025-08-12 17:00:00,2025-08-12 17:00:00,104526.0082229739,4485.87,0.0,0.004178229054663654
2025-08-12 17:15:00,2025-08-12 17:15:00,104996.93993331287,4476.77,0.0,0.004495283285338308
2025-08-12 17:30:00,2025-08-12 17:30:00,104783.94398082359,4483.64,0.0,-0.0020306523807770128
2025-08-12 17:45:00,2025-08-12 17:45:00,104944.74422187869,4500.25,0.0,0.0015334122760340546
2025-08-12 18:00:00,2025-08-12 18:00:00,105333.5203505432,4503.79,0.0,0.0036977342612246173
2025-08-12 18:15:00,2025-08-12 18:15:00,105416.37811667641,4501.11,0.0,0.0007863137396982257
2025-08-12 18:30:00,2025-08-12 18:30:00,105353.64963836088,4486.51,0.0,-0.0005952315026546818
2025-08-12 18:45:00,2025-08-12 18:45:00,105011.919868433,4490.28,0.0,-0.0032489163632799006
2025-08-12 19:00:00,2025-08-12 19:00:00,105100.16104874999,4488.67,0.0,0.0008399439491502417
2025-08-12 19:15:00,2025-08-12 19:15:00,105062.47714946342,4502.26,0.0,-0.0003586165458666656
2025-08-12 19:30:00,2025-08-12 19:30:00,105380.56670927985,4498.89,0.0,0.0030230488614008204
2025-08-12 19:45:00,2025-08-12 19:45:00,105301.68798841294,4516.97,0.0,-0.0007487932447433521
2025-08-12 20:00:00,2025-08-12 20:00:00,105724.87115555651,4532.07,0.0,0.004010715391762746
2025-08-12 20:15:00,2025-08-12 20:15:00,106078.30399979698,4603.99,0.0,0.0033373736916608053
2025-08-12 20:30:00,2025-08-12 20:30:00,107761.67420892115,4596.11,0.0,0.015744530067145455
2025-08-12 20:45:00,2025-08-12 20:45:00,107577.2337577546,4621.84,0.0,-0.0017130252773250026
2025-08-12 21:00:00,2025-08-12 21:00:00,108179.47396188093,4607.92,0.0,0.005582600648483033
2025-08-12 21:15:00,2025-08-12 21:15:00,107853.66037301818,4598.45,0.0,-0.0030163320723353543
2025-08-12 21:30:00,2025-08-12 21:30:00,107632.00414553756,4601.1,0.0,-0.0020572719410676364
2025-08-12 21:45:00,2025-08-12 21:45:00,107694.03043939434,4586.48,0.0,0.0005761151520013577
2025-08-12 22:00:00,2025-08-12 22:00:00,107351.83254649394,4577.5,0.0,-0.003182560008210389
2025-08-12 22:15:00,2025-08-12 22:15:00,107141.64533183968,4579.08,0.0,-0.00195984776796771
2025-08-12 22:30:00,2025-08-12 22:30:00,107178.62704666749,4577.93,0.0,0.0003451070193634578
2025-08-12 22:45:00,2025-08-12 22:45:00,107151.70997574853,4576.4,0.0,-0.0002511736922958897
2025-08-12 23:00:00,2025-08-12 23:00:00,107115.89856835196,4594.13,0.0,-0.0003342680489445333
2025-08-12 23:15:00,2025-08-12 23:15:00,107530.88958347672,4599.94,0.0,0.0038667388015930014
2025-08-12 23:30:00,2025-08-12 23:30:00,107666.8793069891,4608.61,0.0,0.0012638582854767391
2025-08-12 23:45:00,2025-08-12 23:45:00,107869.81061556956,4590.52,0.0,0.0018830331728339471
2025-08-13 00:00:00,2025-08-13 00:00:00,107446.39338693976,4607.51,0.0,-0.00393298568855328
2025-08-13 00:15:00,2025-08-13 00:15:00,107844.06385208185,4610.45,0.0,0.003694273517873463
2025-08-13 00:30:00,2025-08-13 00:30:00,107912.87792903993,4622.23,0.0,0.0006378851936198514
2025-08-13 00:45:00,2025-08-13 00:45:00,108188.60235984474,4614.11,0.0,0.0025518064943945494
2025-08-13 01:00:00,2025-08-13 01:00:00,107998.54443300814,4572.81,0.0,-0.0017582726690291046
2025-08-13 01:15:00,2025-08-13 01:15:00,107031.87049478752,4584.06,0.0,-0.008991104357893893
2025-08-13 01:30:00,2025-08-13 01:30:00,107295.18966682098,4571.51,0.0,0.0024571727370468516
2025-08-13 01:45:00,2025-08-13 01:45:00,107001.44250157475,4585.23,0.0,-0.0027415022462412165
2025-08-13 02:00:00,2025-08-13 02:00:00,107322.57486071244,4574.9,0.0,0.0029967019413864693
2025-08-13 02:15:00,2025-08-13 02:15:00,107080.78934541416,4602.68,0.0,-0.002255427462059599
2025-08-13 02:30:00,2025-08-13 02:30:00,107731.01215422215,4616.54,0.0,0.00605390197504597
2025-08-13 02:45:00,2025-08-13 02:45:00,108055.42137416737,4623.52,0.0,0.003006764225591215
2025-08-13 03:00:00,2025-08-13 03:00:00,108218.79629157126,4611.54,0.0,0.0015108129877267685
2025-08-13 03:15:00,2025-08-13 03:15:00,107938.39063104139,4620.41,0.0,-0.0025944621301895896
2025-08-13 03:30:00,2025-08-13 03:30:00,108146.00316934689,4639.38,0.0,0.0019215881215503177
2025-08-13 03:45:00,2025-08-13 03:45:00,108590.01780876688,4647.0,0.0,0.0040972908756449385
2025-08-13 04:00:00,2025-08-13 04:00:00,108768.37266129088,4665.43,0.0,0.0016411134823723487
2025-08-13 04:15:00,2025-08-13 04:15:00,109199.74798045326,4660.72,0.0,0.0039581557256032586
2025-08-13 04:30:00,2025-08-13 04:30:00,109089.5050204286,4671.58,0.0,-0.0010100631880119847
2025-08-13 04:45:00,2025-08-13 04:45:00,109343.69579449823,4673.8,0.0,0.002327401584218553
2025-08-13 05:00:00,2025-08-13 05:00:00,109395.65744444617,4664.52,0.0,0.00047510107491809334
2025-08-13 05:15:00,2025-08-13 05:15:00,109178.44838520435,4648.39,0.0,-0.001987510184876634
2025-08-13 05:30:00,2025-08-13 05:30:00,108800.9072078799,4642.01,0.0,-0.0034640120282839865
2025-08-13 05:45:00,2025-08-13 05:45:00,108651.57597965116,4632.21,0.0,-0.0013734609926231262
2025-08-13 06:00:00,2025-08-13 06:00:00,108422.19572312421,4643.35,0.0,-0.002113386063207669
2025-08-13 06:15:00,2025-08-13 06:15:00,108682.94021880892,4617.88,0.0,0.0024020124620338745
2025-08-13 06:30:00,2025-08-13 06:30:00,108086.78561332515,4608.22,0.0,-0.005500363172941866
2025-08-13 06:45:00,2025-08-13 06:45:00,107860.68221760575,4623.01,0.0,-0.0020940600101874303
2025-08-13 07:00:00,2025-08-13 07:00:00,108206.8591557724,4614.17,0.0,0.0032043427918223167
2025-08-13 07:15:00,2025-08-13 07:15:00,107999.94880192567,4626.93,0.0,-0.0019140046418309861
2025-08-13 07:30:00,2025-08-13 07:30:00,108298.61125838319,4625.63,0.0,0.0027615777579099816
2025-08-13 07:45:00,2025-08-13 07:45:00,108268.18326517042,4625.59,0.0,-0.0002810033133651032
2025-08-13 08:00:00,2025-08-13 08:00:00,108267.24701922541,4634.38,0.0,-8.647508112523873e-06
2025-08-13 08:15:00,2025-08-13 08:15:00,108472.98706564089,4623.99,0.0,0.0018984948418054922
2025-08-13 08:30:00,2025-08-13 08:30:00,108229.79718142509,4612.34,0.0,-0.0022444564997312435
2025-08-13 08:45:00,2025-08-13 08:45:00,107957.11554994155,4625.32,0.0,-0.00252264831987255
2025-08-13 09:00:00,2025-08-13 09:00:00,108260.9273590966,4631.0,0.0,0.002810237342008715
2025-08-13 09:15:00,2025-08-13 09:15:00,108393.87428328773,4641.17,0.0,0.0012272697384987808
2025-08-13 09:30:00,2025-08-13 09:30:00,108631.91481480598,4652.04,0.0,0.002193662126190416
2025-08-13 09:45:00,2025-08-13 09:45:00,108886.33965036187,4706.82,0.0,0.0023393434469248147
2025-08-13 10:00:00,2025-08-13 10:00:00,110168.52847205017,4698.55,0.0,0.011706687698290636
2025-08-13 10:15:00,2025-08-13 10:15:00,109974.95962291979,4694.99,0.0,-0.001758570291502703
2025-08-13 10:30:00,2025-08-13 10:30:00,109891.63373381409,4702.11,0.0,-0.0007579677460126386
2025-08-13 10:45:00,2025-08-13 10:45:00,110058.28551202548,4694.58,0.0,0.0015153614120276525
2025-08-13 11:00:00,2025-08-13 11:00:00,109882.03721287775,4694.09,0.0,-0.001602692354820852
2025-08-13 11:15:00,2025-08-13 11:15:00,109870.56820005142,4677.72,0.0,-0.00010438113182046133
2025-08-13 11:30:00,2025-08-13 11:30:00,109487.40954705694,4678.77,0.0,-0.003493458925999366
2025-08-13 11:45:00,2025-08-13 11:45:00,109511.9860031134,4690.33,0.0,0.0002244431414789526
